"","region","Quarter","Price","QuarterEnding","pmt","principal","t_i","pti","min_inc","HAI"
"416","BREA","2017-Q3",675000,2017-07-01,2800.64417097233,540000,776.25,3576.89417097233,143075.766838893,0.283581820942765
"417","BRENTWOOD","2017-Q3",610000,2017-07-01,2530.95251006388,488000,701.5,3232.45251006388,129298.100402555,0.390942959725986
"418","BUENA PARK","2017-Q3",570000,2017-07-01,2364.9884110433,456000,655.5,3020.4884110433,120819.536441732,0.24221329700676
"419","BURBANK","2017-Q3",758000,2017-07-01,3145.01967644004,606400,871.7,4016.71967644004,160668.787057601,0.34561826985317
"420","BURLINGAME","2017-Q3",2204000,2017-07-01,9144.62185603409,1763200,2534.6,11679.2218560341,467168.874241364,0.130637485259471
"421","CALABASAS","2017-Q3",1118750,2017-07-01,4641.80839448191,895000,1286.5625,5928.37089448191,237134.835779277,0.265217683375552
"422","CALIFORNIA CITY","2017-Q3",159900,2017-07-01,663.441485834778,127920,183.885,847.326485834778,33893.0594333911,0.661041565563798
"423","CAMARILLO","2017-Q3",579000,2017-07-01,2402.33033332293,463200,665.85,3068.18033332293,122727.213332917,0.391439559447338
"424","CAMBRIA","2017-Q3",587000,2017-07-01,2435.52315312705,469600,675.05,3110.57315312705,124422.926125082,0.235278892847472
"425","CAMERON PARK","2017-Q3",472500,2017-07-01,1960.45091968063,378000,543.375,2503.82591968063,100153.036787225,0.436428220788572
"426","CAMPBELL","2017-Q3",1400000,2017-07-01,5808.74346572038,1120000,1610,7418.74346572038,296749.738628815,0.131847876559613
"427","CANYON LAKE","2017-Q3",419000,2017-07-01,1738.4739372406,335200,481.85,2220.3239372406,88812.957489624,0.441977309775172
"428","CARLSBAD","2017-Q3",825500,2017-07-01,3425.08409353727,660400,949.325,4374.40909353727,174976.363741491,0.26908447833385
"429","CARMICHAEL","2017-Q3",387000,2017-07-01,1605.70265802413,309600,445.05,2050.75265802413,82030.1063209654,0.406941507777406
"430","CARSON","2017-Q3",487500,2017-07-01,2022.68745681335,390000,560.625,2583.31245681335,103332.498272534,0.371263134267124
"431","CASTRO VALLEY","2017-Q3",797500,2017-07-01,3308.90922422286,638000,917.125,4226.03422422286,169041.368968914,0.262671754384536
"432","CATHEDRAL CITY","2017-Q3",281000,2017-07-01,1165.89779561959,224800,323.15,1489.04779561959,59561.9118247837,0.406181687320681
"433","CERES","2017-Q3",285050,2017-07-01,1182.70166064543,228040,327.8075,1510.50916064543,60420.366425817,0.484071948062135
"434","CHICO","2017-Q3",337250,2017-07-01,1399.28480986729,269800,387.8375,1787.12230986729,71484.8923946914,0.362269628767944
"435","CHINO","2017-Q3",483500,2017-07-01,2006.09104691129,386800,556.025,2562.11604691129,102484.641876452,0.362023911900581
"436","CHINO HILLS","2017-Q3",691000,2017-07-01,2867.02981058056,552800,794.65,3661.67981058056,146467.192423222,0.302437660090424
"437","CHOWCHILLA","2017-Q3",249900,2017-07-01,1036.86070863109,199920,287.385,1324.24570863109,52969.8283452435,0.384933936253314
"438","CHULA VISTA","2017-Q3",505000,2017-07-01,2095.29675013485,404000,580.75,2676.04675013485,107041.870005394,0.301122885515953
"439","CITRUS HEIGHTS","2017-Q3",317000,2017-07-01,1315.26548473812,253600,364.55,1679.81548473812,67192.6193895246,0.421741780855083
"440","CLAREMONT","2017-Q3",630922.5,2017-07-01,2617.76210660783,504738,725.560875,3343.32298160784,133732.919264313,0.362263404982692
"441","CLAYTON","2017-Q3",777500,2017-07-01,3225.92717471257,622000,894.125,4120.05217471257,164802.086988503,0.404474924723779
"442","CLEARLAKE","2017-Q3",150000,2017-07-01,622.365371327184,120000,172.5,794.865371327184,31794.6148530874,0.457410485211161
"443","CLOVERDALE","2017-Q3",558000,2017-07-01,2315.19918133712,446400,641.7,2956.89918133712,118275.967253485,0.270919267163824
"444","CLOVIS","2017-Q3",320000,2017-07-01,1327.71279216466,256000,368,1695.71279216466,67828.5116865864,0.531695348171293
"445","COACHELLA","2017-Q3",249400,2017-07-01,1034.78615739333,199520,286.81,1321.59615739333,52863.8462957333,0.382151394633522
"446","COALINGA","2017-Q3",165000,2017-07-01,684.601908459902,132000,189.75,874.351908459902,34974.0763383961,0.664701205585306
"447","COARSEGOLD","2017-Q3",275000,2017-07-01,1141.0031807665,220000,316.25,1457.2531807665,58290.1272306602,0.484248480511547
"448","COLFAX","2017-Q3",355000,2017-07-01,1472.93137880767,284000,408.25,1881.18137880767,75247.2551523067,0.465609701092674
"449","COLTON","2017-Q3",291000,2017-07-01,1207.38882037474,232800,334.65,1542.03882037474,61681.5528149895,0.366360975328989
"450","COMPTON","2017-Q3",380000,2017-07-01,1576.65894069553,304000,437,2013.65894069553,80546.3576278213,0.265263760594162
"451","CONCORD","2017-Q3",561000,2017-07-01,2327.64648876367,448800,645.15,2972.79648876367,118911.859550547,0.316521291071973
"452","COPPEROPOLIS","2017-Q3",288465,2017-07-01,1196.87084559931,230772,331.73475,1528.60559559931,61144.2238239723,0.545588239152527
"453","CORONA","2017-Q3",479000,2017-07-01,1987.42008577147,383200,550.85,2538.27008577147,101530.803430859,0.393500421658864
"454","CORONADO","2017-Q3",1668750,2017-07-01,6923.81475601492,1335000,1919.0625,8842.87725601492,353715.090240597,0.109742579122409
"455","COSTA MESA","2017-Q3",8e+05,2017-07-01,3319.28198041165,640000,920,4239.28198041165,169571.279216466,0.161093191922147
"456","COTO DE CAZA","2017-Q3",1100000,2017-07-01,4564.01272306602,880000,1265,5829.01272306602,233160.508922641,0.368049644951212
"457","COTTONWOOD","2017-Q3",230000,2017-07-01,954.293569368349,184000,264.5,1218.79356936835,48751.742774734,0.51430748385693
"458","COVINA","2017-Q3",525000,2017-07-01,2178.27879964514,420000,603.75,2782.02879964514,111281.151985806,0.287201259122272
"459","CRESTLINE","2017-Q3",240000,2017-07-01,995.784594123494,192000,276,1271.78459412349,50871.3837649398,0.532042526641019
"460","CUPERTINO","2017-Q3",2230000,2017-07-01,9252.49852039747,1784000,2564.5,11816.9985203975,472679.940815899,0.16740084214729
"461","CYPRESS","2017-Q3",649950,2017-07-01,2696.70915396069,519960,747.4425,3444.15165396069,137766.066158428,0.276395607169497
"462","DALY CITY","2017-Q3",1010000,2017-07-01,4190.59350026971,808000,1161.5,5352.09350026971,214083.740010788,0.0979905248124307
"463","DANA POINT","2017-Q3",924995,2017-07-01,3837.89904433859,739996,1063.74425,4901.64329433859,196065.731773544,0.203189413959597
"464","DANVILLE","2017-Q3",1237500,2017-07-01,5134.51431344927,990000,1423.125,6557.63931344927,262305.572537971,0.296370988000266
"465","DAVIS","2017-Q3",650000,2017-07-01,2696.91660908446,520000,747.5,3444.41660908446,137776.664363379,0.271649044687225
"466","DEL MAR","2017-Q3",1776875,2017-07-01,7372.43646117993,1421500,2043.40625,9415.84271117993,376633.708447197,0.13103433746535
"467","DESERT HOT SPRINGS","2017-Q3",215000,2017-07-01,892.05703223563,172000,247.25,1139.30703223563,45572.2812894252,0.380951072524838
"468","DIAMOND BAR","2017-Q3",677500,2017-07-01,2811.01692716111,542000,779.125,3590.14192716111,143605.677086445,0.300981390247552
"469","DINUBA","2017-Q3",240000,2017-07-01,995.784594123494,192000,276,1271.78459412349,50871.3837649398,0.404086054532912
"470","DISCOVERY BAY","2017-Q3",545000,2017-07-01,2261.26084915544,436000,626.75,2888.01084915544,115520.433966217,0.497686264116882
"471","DIXON","2017-Q3",426238.5,2017-07-01,1768.50721550961,340990.8,490.174275,2258.68149050961,90347.2596203845,0.421679850291447
"472","DOWNEY","2017-Q3",567000,2017-07-01,2352.54110361676,453600,652.05,3004.59110361676,120183.64414467,0.217226477879861
"473","DUARTE","2017-Q3",503888,2017-07-01,2090.68294818208,403110.4,579.4712,2670.15414818208,106806.165927283,0.331505714267769
"474","DUBLIN","2017-Q3",882500,2017-07-01,3661.5829346416,706000,1014.875,4676.4579346416,187058.317385664,0.322348690225947
"475","EAST PALO ALTO","2017-Q3",950000,2017-07-01,3941.64735173883,760000,1092.5,5034.14735173883,201365.894069553,0.0844898519832933
"476","EASTVALE","2017-Q3",575000,2017-07-01,2385.73392342087,460000,661.25,3046.98392342087,121879.356936835,0.476130496515853
"477","EL CERRITO","2017-Q3",910000,2017-07-01,3775.68325271825,728000,1046.5,4822.18325271825,192887.33010873,0.319799442273475
"478","EL DORADO HILLS","2017-Q3",617500,2017-07-01,2562.07077863024,494000,710.125,3272.19577863024,130887.83114521,0.532178172461458
"479","EL MONTE","2017-Q3",525000,2017-07-01,2178.27879964514,420000,603.75,2782.02879964514,111281.151985806,0.131721607667215
"480","ELK GROVE","2017-Q3",415000,2017-07-01,1721.87752733854,332000,477.25,2199.12752733854,87965.1010935417,0.513057817065089
"481","ENCINITAS","2017-Q3",995750,2017-07-01,4131.46878999362,796600,1145.1125,5276.58128999362,211063.251599745,0.209355589798751
"482","ESCONDIDO","2017-Q3",515000,2017-07-01,2136.78777489,412000,592.25,2729.03777489,109161.5109956,0.23007031506438
"483","EUREKA","2017-Q3",258000,2017-07-01,1070.46843868276,206400,296.7,1367.16843868276,54686.7375473103,0.342155457412671
"484","EXETER","2017-Q3",237500,2017-07-01,985.411837934708,190000,273.125,1258.53683793471,50341.4735173883,0.480921383412146
"485","FAIR OAKS","2017-Q3",440000,2017-07-01,1825.60508922641,352000,506,2331.60508922641,93264.2035690563,0.460234600347713
"486","FAIRFIELD","2017-Q3",440000,2017-07-01,1825.60508922641,352000,506,2331.60508922641,93264.2035690563,0.408018879949703
"487","FALLBROOK","2017-Q3",557500,2017-07-01,2313.12463009937,446000,641.125,2954.24963009937,118169.985203975,0.199545427354467
"488","FELTON","2017-Q3",575000,2017-07-01,2385.73392342087,460000,661.25,3046.98392342087,121879.356936835,0.284331460476052
"489","FOLSOM","2017-Q3",530000,2017-07-01,2199.02431202272,424000,609.5,2808.52431202272,112340.972480909,0.523935655944311
"490","FONTANA","2017-Q3",395000,2017-07-01,1638.89547782825,316000,454.25,2093.14547782825,83725.8191131301,0.427295843334536
"491","FORESTHILL","2017-Q3",370000,2017-07-01,1535.16791594039,296000,425.5,1960.66791594039,78426.7166376155,0.445282998176826
"492","FORTUNA","2017-Q3",312825,2017-07-01,1297.94298190284,250260,359.74875,1657.69173190284,66307.6692761137,0.327413520464384
"493","FOUNTAIN VALLEY","2017-Q3",768500,2017-07-01,3188.58525243294,614800,883.775,4072.36025243294,162894.410097318,0.20667769838662
"494","FREMONT","2017-Q3",1066000,2017-07-01,4422.94323889852,852800,1225.9,5648.84323889852,225953.729555941,0.205693503097741
"495","FRESNO","2017-Q3",245000,2017-07-01,1016.53010650107,196000,281.75,1298.28010650107,51931.2042600427,0.460824841722059
"496","FULLERTON","2017-Q3",642500,2017-07-01,2665.7983405181,514000,738.875,3404.6733405181,136186.933620724,0.236838606497657
"497","GALT","2017-Q3",339500,2017-07-01,1408.62029043719,271600,390.425,1799.04529043719,71961.8116174877,0.494039314344399
"498","GARDEN GROVE","2017-Q3",585000,2017-07-01,2427.22494817602,468000,672.75,3099.97494817602,123998.997927041,0.18606280812144
"499","GARDENA","2017-Q3",529000,2017-07-01,2194.8752095472,423200,608.35,2803.2252095472,112129.008381888,0.199087399967614
"500","GILROY","2017-Q3",780000,2017-07-01,3236.29993090136,624000,897,4133.29993090136,165331.997236054,0.246021173356296
"501","GLENDALE","2017-Q3",762000,2017-07-01,3161.61608634209,609600,876.3,4037.91608634209,161516.643453684,0.161257208707474
"502","GLENDORA","2017-Q3",585000,2017-07-01,2427.22494817602,468000,672.75,3099.97494817602,123998.997927041,0.324516209102779
"503","GOLD RIVER","2017-Q3",454000,2017-07-01,1883.69252388361,363200,522.1,2405.79252388361,96231.7009553444,0.623968773477844
"504","GOLETA","2017-Q3",805000,2017-07-01,3340.02749278922,644000,925.75,4265.77749278922,170631.099711569,0.197358145014277
"505","GRANITE BAY","2017-Q3",753500,2017-07-01,3126.34871530022,602800,866.525,3992.87371530022,159714.948612009,0.382972177628971
"506","GRASS VALLEY","2017-Q3",4e+05,2017-07-01,1659.64099020582,320000,460,2119.64099020582,84785.639608233,0.196272429390773
"507","GROVER BEACH","2017-Q3",510000,2017-07-01,2116.04226251243,408000,586.5,2702.54226251243,108101.690500497,0.247212310991677
"508","HACIENDA HEIGHTS","2017-Q3",662500,2017-07-01,2748.7803900284,530000,761.875,3510.6553900284,140426.215601136,0.249543859337513
"509","HALF MOON BAY","2017-Q3",1320000,2017-07-01,5476.81526767922,1056000,1518,6994.81526767922,279792.610707169,0.235554652720784
"510","HANFORD","2017-Q3",240000,2017-07-01,995.784594123494,192000,276,1271.78459412349,50871.3837649398,0.54609808062556
"511","HAWTHORNE","2017-Q3",607000,2017-07-01,2518.50520263734,485600,698.05,3216.55520263734,128662.208105494,0.123514541450639
"512","HAYWARD","2017-Q3",660000,2017-07-01,2738.40763383961,528000,759,3497.40763383961,139896.305353584,0.220582010475537
"513","HEALDSBURG","2017-Q3",9e+05,2017-07-01,3734.1922279631,720000,1035,4769.1922279631,190767.689118524,0.142708072531241
"514","HEMET","2017-Q3",252400,2017-07-01,1047.23346481987,201920,290.26,1337.49346481987,53499.738592795,0.342389147450801
"515","HERCULES","2017-Q3",547500,2017-07-01,2271.63360534422,438000,629.625,2901.25860534422,116050.344213769,0.478735291096154
"516","HESPERIA","2017-Q3",265000,2017-07-01,1099.51215601136,212000,304.75,1404.26215601136,56170.4862404543,0.449789980837024
"517","HIDDEN VALLEY LAKE","2017-Q3",310500,2017-07-01,1288.29631864727,248400,357.075,1645.37131864727,65814.8527458908,0.520777543260648
"518","HIGHLAND","2017-Q3",335500,2017-07-01,1392.02388053513,268400,385.825,1777.84888053513,71113.9552214054,0.433719965322295
"519","HILLSBOROUGH","2017-Q3",302500,2017-07-01,1255.10349884315,242000,347.875,1602.97849884315,64119.1399537262,0.904232307488909
"520","HOLLISTER","2017-Q3",542017,2017-07-01,2248.88407647098,433613.6,623.31955,2872.20362647098,114888.145058839,0.301290475476398
"521","HUNTINGTON BEACH","2017-Q3",761000,2017-07-01,3157.46698386658,608800,875.15,4032.61698386658,161304.679354663,0.244618159927682
"522","IMPERIAL BEACH","2017-Q3",523750,2017-07-01,2173.09242155075,419000,602.3125,2775.40492155075,111016.19686203,0.142643439861753
"523","INDIAN WELLS","2017-Q3",660000,2017-07-01,2738.40763383961,528000,759,3497.40763383961,139896.305353584,0.364474610749814
"524","INDIO","2017-Q3",305000,2017-07-01,1265.47625503194,244000,350.75,1616.22625503194,64649.0502012776,0.437282363671142
"525","IRVINE","2017-Q3",819000,2017-07-01,3398.11492744643,655200,941.85,4339.96492744642,173598.597097857,0.261562258125533
"526","JAMUL","2017-Q3",674000,2017-07-01,2796.49506849681,539200,775.1,3571.59506849681,142863.802739873,0.461113292694627
"527","JOSHUA TREE","2017-Q3",165000,2017-07-01,684.601908459902,132000,189.75,874.351908459902,34974.0763383961,0.584247183800294
"528","KELSEYVILLE","2017-Q3",279000,2017-07-01,1157.59959066856,223200,320.85,1478.44959066856,59137.9836267425,0.438118742339016
"529","KINGSBURG","2017-Q3",305000,2017-07-01,1265.47625503194,244000,350.75,1616.22625503194,64649.0502012776,0.496432737597449
"530","LA HABRA","2017-Q3",568000,2017-07-01,2356.69020609227,454400,653.2,3009.89020609227,120395.608243691,0.248269866295148
"531","LA MESA","2017-Q3",530000,2017-07-01,2199.02431202272,424000,609.5,2808.52431202272,112340.972480909,0.23241098810422
"532","LA MIRADA","2017-Q3",565000,2017-07-01,2344.24289866573,452000,649.75,2993.99289866573,119759.715946629,0.346395730383359
"533","LA PUENTE","2017-Q3",450000,2017-07-01,1867.09611398155,360000,517.5,2384.59611398155,95383.8445592621,0.287543662307587
"534","LA QUINTA","2017-Q3",450000,2017-07-01,1867.09611398155,360000,517.5,2384.59611398155,95383.8445592621,0.44171827834353
"535","LA VERNE","2017-Q3",642500,2017-07-01,2665.7983405181,514000,738.875,3404.6733405181,136186.933620724,0.277697203553833
"536","LADERA RANCH","2017-Q3",716500,2017-07-01,2972.83192370618,573200,823.975,3796.80692370618,151872.276948247,0.498981091775425
"537","LAFAYETTE","2017-Q3",1275000,2017-07-01,5290.10565628106,1020000,1466.25,6756.35565628106,270254.226251243,0.295750832211675
"538","LAGUNA BEACH","2017-Q3",1850000,2017-07-01,7675.83957970193,1480000,2127.5,9803.33957970193,392133.583188077,0.193481685774294
"539","LAGUNA HILLS","2017-Q3",7e+05,2017-07-01,2904.37173286019,560000,805,3709.37173286019,148374.869314408,0.326563993157641
"540","LAGUNA NIGUEL","2017-Q3",799500,2017-07-01,3317.20742917389,639600,919.425,4236.63242917389,169465.297166956,0.303633148108227
"541","LAKE ARROWHEAD","2017-Q3",405000,2017-07-01,1680.3865025834,324000,465.75,2146.1365025834,85845.4601033359,0.420722935765181
"542","LAKE ELSINORE","2017-Q3",359949.5,2017-07-01,1493.46736151023,287959.6,413.941925,1907.40928651023,76296.3714604091,0.427639842497259
"543","LAKE FOREST","2017-Q3",667500,2017-07-01,2769.52590240597,534000,767.625,3537.15090240597,141486.036096239,0.336035184542579
"544","LAKESIDE","2017-Q3",471250,2017-07-01,1955.26454158624,377000,541.9375,2497.20204158624,99888.0816634495,0.335184675714801
"545","LAKEWOOD","2017-Q3",568000,2017-07-01,2356.69020609227,454400,653.2,3009.89020609227,120395.608243691,0.315139759148519
"546","LANCASTER","2017-Q3",265000,2017-07-01,1099.51215601136,212000,304.75,1404.26215601136,56170.4862404543,0.467603876338458
"547","LATHROP","2017-Q3",403000,2017-07-01,1672.08829763237,322400,463.45,2135.53829763237,85421.5319052947,0.377971997009275
"548","LEMON GROVE","2017-Q3",454000,2017-07-01,1883.69252388361,363200,522.1,2405.79252388361,96231.7009553444,0.257564388894194
"549","LEMOORE","2017-Q3",245000,2017-07-01,1016.53010650107,196000,281.75,1298.28010650107,51931.2042600427,0.515972302753627
"550","LINCOLN","2017-Q3",440000,2017-07-01,1825.60508922641,352000,506,2331.60508922641,93264.2035690563,0.439070528457442
"551","LITTLEROCK","2017-Q3",260000,2017-07-01,1078.76664363379,208000,299,1377.76664363379,55110.6657453514,0.526575697078287
"552","LIVERMORE","2017-Q3",760000,2017-07-01,3153.31788139107,608000,874,4027.31788139107,161092.715255643,0.361586067417026
"553","LODI","2017-Q3",333500,2017-07-01,1383.72567558411,266800,383.525,1767.25067558411,70690.0270233642,0.378747810231967
"554","LOMPOC","2017-Q3",345000,2017-07-01,1431.44035405252,276000,396.75,1828.19035405252,73127.6141621009,0.345201536359554
"555","LONG BEACH","2017-Q3",568000,2017-07-01,2356.69020609227,454400,653.2,3009.89020609227,120395.608243691,0.222806276505719
"556","LOOMIS","2017-Q3",489000,2017-07-01,2028.91111052662,391200,562.35,2591.26111052662,103650.444421065,0.447437403224362
"557","LOS ALTOS","2017-Q3",3400000,2017-07-01,14106.9484167495,2720000,3910,18016.9484167495,720677.93666998,0
"558","LOS ANGELES","2017-Q3",580000,2017-07-01,2406.47943579844,464000,667,3073.47943579844,122939.177431938,0.219229073282391
"559","LOS BANOS","2017-Q3",340420,2017-07-01,1412.43746471467,272336,391.483,1803.92046471467,72156.8185885867,0.285542305737841
"560","LOS GATOS","2017-Q3",1740000,2017-07-01,7219.43830739533,1392000,2001,9220.43830739533,368817.532295813,0.239073230723277
"561","LOS OSOS","2017-Q3",540000,2017-07-01,2240.51533677786,432000,621,2861.51533677786,114460.613471115,0.268407343475508
"562","MADERA","2017-Q3",255000,2017-07-01,1058.02113125621,204000,293.25,1351.27113125621,54050.8452502485,0.431906440650618
"563","MANHATTAN BEACH","2017-Q3",2270000,2017-07-01,9418.46261941805,1816000,2610.5,12028.9626194181,481158.504776722,0.177561293403027
"564","MANTECA","2017-Q3",396750,2017-07-01,1646.1564071604,317400,456.2625,2102.4189071604,84096.7562864161,0.394037667070694
"565","MARINA","2017-Q3",578000,2017-07-01,2398.18123084742,462400,664.7,3062.88123084742,122515.249233897,0.166600295720586
"566","MARIPOSA","2017-Q3",292500,2017-07-01,1213.61247408801,234000,336.375,1549.98747408801,61999.4989635203,0.296659671629362
"567","MARTINEZ","2017-Q3",581000,2017-07-01,2410.62853827396,464800,668.15,3078.77853827396,123151.141530958,0.35069102940319
"568","MARYSVILLE","2017-Q3",273500,2017-07-01,1134.77952705323,218800,314.525,1449.30452705323,57972.1810821293,0.377602380025754
"569","MCKINLEYVILLE","2017-Q3",330000,2017-07-01,1369.2038169198,264000,379.5,1748.7038169198,69948.1526767922,0.388132273544549
"570","MENIFEE","2017-Q3",365000,2017-07-01,1514.42240356281,292000,419.75,1934.17240356281,77366.8961425126,0.398070320092088
"571","MENLO PARK","2017-Q3",340000,2017-07-01,1410.69484167495,272000,391,1801.69484167495,72067.793666998,0.756088761550797
"572","MERCED","2017-Q3",247450,2017-07-01,1026.69540756608,197960,284.5675,1311.26290756608,52450.5163026431,0.395996725694111
"573","MILL VALLEY","2017-Q3",1425000,2017-07-01,5912.47102760825,1140000,1638.75,7551.22102760825,302048.84110433,0.287800742488949
"574","MILLBRAE","2017-Q3",1728000,2017-07-01,7169.64907768916,1382400,1987.2,9156.84907768916,366273.963107566,0.105094940590696
"575","MILPITAS","2017-Q3",1100000,2017-07-01,4564.01272306602,880000,1265,5829.01272306602,233160.508922641,0.173080830358943
"576","MISSION VIEJO","2017-Q3",685000,2017-07-01,2842.13519572747,548000,787.75,3629.88519572747,145195.407829099,0.344408254198764
"577","MODESTO","2017-Q3",280000,2017-07-01,1161.74869314408,224000,322,1483.74869314408,59349.9477257631,0.487959415317075
"578","MONROVIA","2017-Q3",617500,2017-07-01,2562.07077863024,494000,710.125,3272.19577863024,130887.83114521,0.253513447043918
"579","MONTCLAIR","2017-Q3",410000,2017-07-01,1701.13201496097,328000,471.5,2172.63201496097,86905.2805984388,0.271391738342328
"580","MONTEREY","2017-Q3",775000,2017-07-01,3215.55441852378,620000,891.25,4106.80441852378,164272.176740951,0.169472113012778
"581","MONTEREY PARK","2017-Q3",659999,2017-07-01,2738.40348473713,527999.2,758.99885,3497.40233473713,139896.093389485,0.181825747292264
"582","MOORPARK","2017-Q3",705000,2017-07-01,2925.11724523776,564000,810.75,3735.86724523776,149434.689809511,0.355323874020372
"583","MORAGA","2017-Q3",1215000,2017-07-01,5041.15950775019,972000,1397.25,6438.40950775019,257536.380310008,0.323201606057766
"584","MORENO VALLEY","2017-Q3",316000,2017-07-01,1311.1163822626,252800,363.4,1674.5163822626,66980.655290504,0.455231958187777
"585","MORGAN HILL","2017-Q3",875000,2017-07-01,3630.46466607524,7e+05,1006.25,4636.71466607524,185468.58664301,0.271309838813157
"586","MORRO BAY","2017-Q3",699500,2017-07-01,2902.29718162243,559600,804.425,3706.72218162244,148268.887264897,0.105731437323253
"587","MOUNTAIN HOUSE","2017-Q3",565000,2017-07-01,2344.24289866573,452000,649.75,2993.99289866573,119759.715946629,0.463571268829112
"588","MOUNTAIN VIEW","2017-Q3",1680000,2017-07-01,6970.49215886446,1344000,1932,8902.49215886446,356099.686354578,0.168317702216569
"589","MURRIETA","2017-Q3",420000,2017-07-01,1742.62303971612,336000,483,2225.62303971612,89024.9215886446,0.455512246500722
"590","NAPA","2017-Q3",674000,2017-07-01,2796.49506849681,539200,775.1,3571.59506849681,142863.802739873,0.23520430453544
"591","NATIONAL CITY","2017-Q3",411000,2017-07-01,1705.28111743648,328800,472.65,2177.93111743648,87117.2446974594,0.223539687834769
"592","NEVADA CITY","2017-Q3",457500,2017-07-01,1898.21438254791,366000,526.125,2424.33938254791,96973.5753019165,0.239404053645496
"593","NEWARK","2017-Q3",930000,2017-07-01,3858.66530222854,744000,1069.5,4928.16530222854,197126.612089142,0.153826108101925
"594","NEWMAN","2017-Q3",268600,2017-07-01,1114.44892492321,214880,308.89,1423.33892492321,56933.5569969284,0.49864726647007
"595","NEWPORT BEACH","2017-Q3",2050000,2017-07-01,8505.66007480485,1640000,2357.5,10863.1600748048,434526.402992194,0.157381765391285
"596","NIPOMO","2017-Q3",602500,2017-07-01,2499.83424149752,482000,692.875,3192.70924149752,127708.369659901,0.250990656816832
"597","NORCO","2017-Q3",562500,2017-07-01,2333.87014247694,450000,646.875,2980.74514247694,119229.805699078,0.39355824921997
"598","NORTH HIGHLANDS","2017-Q3",245000,2017-07-01,1016.53010650107,196000,281.75,1298.28010650107,51931.2042600427,0.411354962850762
"599","NORTH TUSTIN","2017-Q3",1100000,2017-07-01,4564.01272306602,880000,1265,5829.01272306602,233160.508922641,0.260311190557747
"600","NORWALK","2017-Q3",460000,2017-07-01,1908.5871387367,368000,529,2437.5871387367,97503.4855494679,0.291157186314649
"601","NOVATO","2017-Q3",890000,2017-07-01,3692.70120320796,712000,1023.5,4716.20120320796,188648.048128318,0.198022657970106
"602","OAK HILLS","2017-Q3",407500,2017-07-01,1690.75925877218,326000,468.625,2159.38425877218,86375.3703508873,0.420853680468152
"603","OAKDALE","2017-Q3",349000,2017-07-01,1448.03676395458,279200,401.35,1849.38676395458,73975.4705581833,0.423816176714761
"604","OAKHURST","2017-Q3",293500,2017-07-01,1217.76157656352,234800,337.525,1555.28657656352,62211.4630625409,0.382798879486982
"605","OAKLAND","2017-Q3",670635.5,2017-07-01,2782.53541321794,536508.4,771.230825,3553.76623821794,142150.649528718,0.219722666919422
"606","OAKLEY","2017-Q3",465000,2017-07-01,1929.33265111427,372000,534.75,2464.08265111427,98563.3060445708,0.463971085996074
"607","OCEANSIDE","2017-Q3",513500,2017-07-01,2130.56412117673,410800,590.525,2721.08912117673,108843.564847069,0.267219235836966
"608","OJAI","2017-Q3",725000,2017-07-01,3008.09929474806,580000,833.75,3841.84929474806,153673.971789922,0.213058610272707
"609","OLIVEHURST","2017-Q3",2e+05,2017-07-01,829.820495102912,160000,230,1059.82049510291,42392.8198041165,0.587919035049778
"610","ONTARIO","2017-Q3",405000,2017-07-01,1680.3865025834,324000,465.75,2146.1365025834,85845.4601033359,0.312901212723327
"611","ORANGE","2017-Q3",670000,2017-07-01,2779.89865859476,536000,770.5,3550.39865859476,142015.94634379,0.251935226756753
"612","ORANGEVALE","2017-Q3",375000,2017-07-01,1555.91342831796,3e+05,431.25,1987.16342831796,79486.5371327184,0.518608287238886
"613","ORINDA","2017-Q3",1375000,2017-07-01,5705.01590383252,1100000,1581.25,7286.26590383252,291450.636153301,0.38440891956222
"614","OROVILLE","2017-Q3",179000,2017-07-01,742.689343117106,143200,205.85,948.539343117106,37941.5737246843,0.509750295300787
"615","OXNARD","2017-Q3",480000,2017-07-01,1991.56918824699,384000,552,2543.56918824699,101742.76752988,0.304959450603191
"616","PACIFIC GROVE","2017-Q3",9e+05,2017-07-01,3734.1922279631,720000,1035,4769.1922279631,190767.689118524,0.159570210543841
"617","PACIFICA","2017-Q3",1010000,2017-07-01,4190.59350026971,808000,1161.5,5352.09350026971,214083.740010788,0.18930016905774
"618","PALM DESERT","2017-Q3",348000,2017-07-01,1443.88766147907,278400,400.2,1844.08766147907,73763.5064591627,0.438468984840829
"619","PALM SPRINGS","2017-Q3",377500,2017-07-01,1566.28618450675,302000,434.125,2000.41118450675,80016.4473802699,0.337506292746718
"620","PALMDALE","2017-Q3",305000,2017-07-01,1265.47625503194,244000,350.75,1616.22625503194,64649.0502012776,0.45596357558902
"621","PALO ALTO","2017-Q3",3100000,2017-07-01,12862.2176740951,2480000,3565,16427.2176740951,657088.706963805,0
"622","PALOS VERDES ESTATES","2017-Q3",1680000,2017-07-01,6970.49215886446,1344000,1932,8902.49215886446,356099.686354578,0.328905910396197
"623","PARADISE","2017-Q3",265000,2017-07-01,1099.51215601136,212000,304.75,1404.26215601136,56170.4862404543,0.474906865167253
"624","PASADENA","2017-Q3",777500,2017-07-01,3225.92717471257,622000,894.125,4120.05217471257,164802.086988503,0.224372555441523
